id,tag,type
593640,Great Soundtrack,T
593640,Beautiful,T
593640,Classic,T
593640,Single-player,C
593640,Steam Achievements,C
593640,Steam Trading Cards,C
593640,Steam Cloud,C
593960,Adventure,T
593960,Horror,T
593960,Female Protagonist,T
593960,Psychological Horror,T
593960,Great Soundtrack,T
593960,Singleplayer,T
593960,2D,T
593960,Atmospheric,T
593960,Puzzle,T
593960,Dark,T
593960,Drama,T
593960,Indie,T
593960,Story Rich,T
593960,Point & Click,T
593960,Casual,T
593960,Stylized,T
593960,Sequel,T
593960,Walking Simulator,T
593960,Violent,T
593960,Exploration,T
593960,Single-player,C
593960,Steam Achievements,C
593960,Steam Trading Cards,C
593960,Partial Controller Support,C
593960,Steam Cloud,C
594130,Visual Novel,T
594130,Story Rich,T
594130,Romance,T
594130,LGBTQ+,T
594130,Choices Matter,T
594130,Adventure,T
594130,Point & Click,T
594130,Indie,T
594130,Choose Your Own Adventure,T
594130,Simulation,T
594130,Dating Sim,T
594130,Anime,T
594130,Dark,T
594130,RPG,T
594130,Female Protagonist,T
594130,Violent,T
594130,2D,T
594130,Cartoony,T
594130,Beautiful,T
594130,Stylized,T
594130,Single-player,C
594130,Steam Achievements,C
594130,Steam Trading Cards,C
594130,Partial Controller Support,C
594130,Steam Cloud,C
594330,Horror,T
594330,Psychological Horror,T
594330,Survival Horror,T
594330,Dark,T
594330,Adventure,T
594330,First-Person,T
594330,Atmospheric,T
594330,Multiplayer,T
594330,Indie,T
594330,Violent,T
594330,Singleplayer,T
594330,Early Access,T
594330,Realistic,T
594330,Exploration,T
594330,Walking Simulator,T
594330,Surreal,T
594330,Simulation,T
594330,Experimental,T
594330,Action,T
594330,Story Rich,T
594330,Single-player,C
594330,Steam Achievements,C
594330,Full controller support,C
594330,Steam Cloud,C
594330,Remote Play on TV,C
594350,Simulation,T
594350,Indie,T
594350,Casual,T
594350,Adventure,T
594350,Memes,T
594350,Psychological Horror,T
594350,Visual Novel,T
594350,Dating Sim,T
594350,Anime,T
594350,Nudity,T
594350,Single-player,C
594570,Strategy,T
594570,Fantasy,T
594570,Turn-Based Strategy,T
594570,RTS,T
594570,Grand Strategy,T
594570,War,T
594570,Multiplayer,T
594570,Games Workshop,T
594570,Action,T
594570,Turn-Based,T
594570,Singleplayer,T
594570,Dark Fantasy,T
594570,Co-op,T
594570,Tactical,T
594570,Real Time Tactics,T
594570,Story Rich,T
594570,Atmospheric,T
594570,Dinosaurs,T
594570,Great Soundtrack,T
594570,Warhammer 40K,T
594570,Single-player,C
594570,Online PvP,C
594570,LAN PvP,C
594570,Online Co-op,C
594570,LAN Co-op,C
594570,Steam Achievements,C
594570,Steam Trading Cards,C
594570,Steam Workshop,C
594570,Remote Play on Tablet,C
594570,Violence,R
594591,Strategy,T
594591,Action,T
594591,Gore,T
594591,Violent,T
594591,Single-player,C
594591,Downloadable Content,C
594591,Steam Achievements,C
594591,Violence,R
594650,Multiplayer,T
594650,Hunting,T
594650,Dark,T
594650,FPS,T
594650,Battle Royale,T
594650,Perma Death,T
594650,Western,T
594650,Shooter,T
594650,Zombies,T
594650,Survival,T
594650,Violent,T
594650,Team-Based,T
594650,Horror,T
594650,Open World,T
594650,PvP,T
594650,Survival Horror,T
594650,Online Co-Op,T
594650,Action,T
594650,First-Person,T
594650,Atmospheric,T
594650,Online PvP,C
594650,Online Co-op,C
594650,Steam Achievements,C
594650,Full controller support,C
594650,Steam Trading Cards,C
594650,In-App Purchases,C
594650,Steam Leaderboards,C
594650,Remote Play on Tablet,C
594650,Remote Play on TV,C
594650,Violence,R
594650,In-Game Purchases,R
594970,Action,T
594970,Violent,T
594970,Co-op,T
594970,FPS,T
594970,Single-player,C
594970,Online PvP,C
594970,Online Co-op,C
594970,Downloadable Content,C
594970,Full controller support,C
594970,Violence,R
595060,RPG,T
595060,CRPG,T
595060,Adventure,T
595060,Isometric,T
595060,Action RPG,T
595060,Singleplayer,T
595060,Fantasy,T
595060,Story Rich,T
595060,Historical,T
595060,Magic,T
595060,Medieval,T
595060,Action,T
595060,Alternate History,T
595060,Dark Fantasy,T
595060,Atmospheric,T
595060,Strategy RPG,T
595060,Hack and Slash,T
595060,Third Person,T
595060,Horror,T
595060,Co-op,T
595060,Single-player,C
595060,LAN Co-op,C
595060,Steam Cloud,C
595140,Action Roguelike,T
595140,Roguelite,T
595140,FPS,T
595140,Action,T
595140,Indie,T
595140,Shooter,T
595140,Singleplayer,T
595140,Procedural Generation,T
595140,Difficult,T
595140,First-Person,T
595140,Fast-Paced,T
595140,Perma Death,T
595140,Funny,T
595140,Roguelike,T
595140,Single-player,C
595140,Steam Achievements,C
595140,Full controller support,C
595140,Steam Trading Cards,C
595140,Captions available,C
595140,Steam Cloud,C
595140,Remote Play on TV,C
595140,Bad language,R
595290,Action,T
595290,Indie,T
595290,Adventure,T
595290,Single-player,C
595290,Downloadable Content,C
595290,Steam Achievements,C
595290,Full controller support,C
595290,Steam Trading Cards,C
595290,Captions available,C
595290,Steam Cloud,C
595520,RPG,T
595520,JRPG,T
595520,Fantasy,T
595520,Story Rich,T
595520,Singleplayer,T
595520,Great Soundtrack,T
595520,Open World,T
595520,Adventure,T
595520,Exploration,T
595520,Classic,T
595520,Turn-Based,T
595520,Action,T
595520,Remake,T
595520,Female Protagonist,T
595520,Third Person,T
595520,Anime,T
595520,Atmospheric,T
595520,Strategy,T
595520,Real-Time with Pause,T
595520,Party-Based RPG,T
595520,Single-player,C
595520,Steam Achievements,C
595520,Full controller support,C
595520,Steam Trading Cards,C
595520,Steam Cloud,C
595520,Violence,R
595690,Indie,T
595690,Survival,T
595690,Massively Multiplayer,T
595690,Simulation,T
595690,Open World Survival Craft,T
595690,Crafting,T
595690,Multiplayer,T
595690,Open World,T
595690,2D,T
595690,Early Access,T
595690,Funny,T
595690,Sandbox,T
595690,Nudity,T
595690,Casual,T
595690,PvP,T
595690,Online Co-Op,T
595690,Cute,T
595690,Exploration,T
595690,Online PvP,C
595790,Bullet Hell,T
595790,Action Roguelike,T
595790,Fast-Paced,T
595790,Roguelike,T
595790,Difficult,T
595790,Roguelite,T
595790,Arcade,T
595790,2D,T
595790,Indie,T
595790,Action,T
595790,Platformer,T
595790,Pixel Graphics,T
595790,Retro,T
595790,Shooter,T
595790,Side Scroller,T
595790,Singleplayer,T
595790,Replay Value,T
595790,Stylized,T
595790,Shoot 'Em Up,T
595790,2D Platformer,T
595790,Single-player,C
595790,Steam Achievements,C
595790,Full controller support,C
595790,Steam Cloud,C
595790,Stats,C
595790,Steam Leaderboards,C
595960,Simulation,T
595960,Indie,T
595960,Casual,T
595960,Early Access,T
595960,Pinball,T
595960,Arcade,T
595960,Physics,T
595960,Single-player,C
595960,Shared/Split Screen PvP,C
595960,Steam Achievements,C
595960,Full controller support,C
595960,Remote Play Together,C
596950,Simulation,T
596950,Indie,T
596950,Casual,T
596950,Memes,T
596950,Psychological Horror,T
596950,Single-player,C
596950,Steam Achievements,C
596950,Steam Trading Cards,C
596950,Steam Cloud,C
596970,Steampunk,T
596970,Lovecraftian,T
596970,Exploration,T
596970,RPG,T
596970,Story Rich,T
596970,Singleplayer,T
596970,Indie,T
596970,Top-Down,T
596970,Survival,T
596970,Adventure,T
596970,Atmospheric,T
596970,Trains,T
596970,Roguelike,T
596970,Dark,T
596970,Kickstarter,T
596970,Crowdfunded,T
596970,Sequel,T
596970,Great Soundtrack,T
596970,Alternate History,T
596970,2D,T
596970,Single-player,C
596970,Steam Achievements,C
596970,Full controller support,C
596970,Steam Cloud,C
597076,Action,T
597076,Adventure,T
597076,Single-player,C
597076,Downloadable Content,C
597076,Partial Controller Support,C
597170,Robots,T
597170,Action,T
597170,3D Fighter,T
597170,Swordplay,T
597170,Fighting,T
597170,Indie,T
597170,Funny,T
597170,Multiplayer,T
597170,Singleplayer,T
597170,Voxel,T
597170,Pixel Graphics,T
597170,Third Person,T
597170,Futuristic,T
597170,Co-op,T
597170,Comedy,T
597170,Difficult,T
597170,Survival,T
597170,Dark Humor,T
597170,Online Co-Op,T
597170,Roguelike,T
597170,Single-player,C
597170,Online PvP,C
597170,Online Co-op,C
597170,Steam Achievements,C
597170,Full controller support,C
597170,Captions available,C
597170,Steam Workshop,C
597170,Steam Cloud,C
597170,Includes level editor,C
597220,RPG,T
597220,Comedy,T
597220,Funny,T
597220,Western,T
597220,Adventure,T
597220,Indie,T
597220,Singleplayer,T
597220,Story Rich,T
597220,Open World,T
597220,Replay Value,T
597220,Choices Matter,T
597220,Turn-Based Combat,T
597220,Great Soundtrack,T
597220,Puzzle,T
597220,Turn-Based,T
597220,Turn-Based Strategy,T
597220,2D,T
597220,Character Customization,T
597220,Memes,T
597220,Point & Click,T
597220,Single-player,C
597220,Steam Achievements,C
597220,Full controller support,C
597220,Steam Trading Cards,C
597220,Steam Cloud,C
597220,Remote Play Together,C
597660,Audio Production,T
597660,Downloadable Content,C
597660,Partial Controller Support,C
597660,Profile Features Limited,C
597700,Indie,T
597700,Adventure,T
597700,Platformer,T
597700,2D,T
597700,Minimalist,T
597700,Great Soundtrack,T
597700,Abstract,T
597700,Puzzle Platformer,T
597700,Singleplayer,T
597700,Puzzle,T
597700,Atmospheric,T
597700,Physics,T
597700,Surreal,T
597700,Psychedelic,T
597700,Exploration,T
597700,Difficult,T
597700,Controller,T
597700,Mystery,T
597700,Action,T
597700,Ambient,T
597700,Single-player,C
597700,Steam Achievements,C
597700,Steam Trading Cards,C
597700,Partial Controller Support,C
597700,Steam Cloud,C
597760,Adventure,T
597760,Exploration,T
597760,Horror,T
597760,Survival Horror,T
597760,Psychedelic,T
597760,Dark Humor,T
597760,Anime,T
597760,Cyberpunk,T
597760,2D,T
597760,Story Rich,T
597760,Stealth,T
597760,Singleplayer,T
597760,Pixel Graphics,T
597760,Psychological Horror,T
597760,Dark,T
597760,Cute,T
597760,Top-Down,T
597760,Multiple Endings,T
597760,Blood,T
597760,Choices Matter,T
597760,Single-player,C
597760,Steam Achievements,C
597760,Full controller support,C
597760,Steam Trading Cards,C
597760,Captions available,C
597760,Steam Cloud,C
597820,Open World,T
597820,Action,T
597820,RPG,T
597820,Singleplayer,T
597820,Adventure,T
597820,Post-apocalyptic,T
597820,Third Person,T
597820,Character Customization,T
597820,Hack and Slash,T
597820,Fantasy,T
597820,Atmospheric,T
597820,Exploration,T
597820,Action RPG,T
597820,Martial Arts,T
597820,Multiplayer,T
597820,Cute,T
597820,Sci-fi,T
597820,Story Rich,T
597820,Indie,T
597820,Crafting,T
597820,Single-player,C
597820,Steam Achievements,C
597820,Full controller support,C
597820,Steam Trading Cards,C
597820,Steam Cloud,C
597820,Remote Play on Tablet,C
597820,Violence,R
597840,Design & Illustration,T
597840,Utilities,T
597840,Photo Editing,T
597840,Animation & Modeling,T
597840,Steam Achievements,C
597840,Steam Trading Cards,C
597840,Steam Workshop,C
597840,Steam Cloud,C
598110,Psychological Horror,T
598110,Horror,T
598110,Dark Humor,T
598110,Memes,T
598110,Comedy,T
598110,Dystopian,T
598110,Illuminati,T
598110,Dark,T
598110,Gore,T
598110,Dark Comedy,T
598110,Nudity,T
598110,Dark Fantasy,T
598110,Funny,T
598110,Anime,T
598110,Survival Horror,T
598110,Walking Simulator,T
598110,Casual,T
598110,RPG,T
598110,Post-apocalyptic,T
598110,Family Friendly,T
598110,Single-player,C
598110,Downloadable Content,C
598110,Steam Achievements,C
598110,Full controller support,C
598110,Steam Cloud,C
598110,"Bad Language, Violence",R
598190,Action,T
598190,Adventure,T
598190,Indie,T
598190,Soundtrack,T
598190,Metroidvania,T
598190,Great Soundtrack,T
598190,Single-player,C
598190,Additional High-Quality Audio,C
598190,Steam Achievements,C
598190,Full controller support,C
598190,Steam Trading Cards,C
598190,Steam Cloud,C
598330,Flight,T
598330,City Builder,T
598330,Casual,T
598330,Base Building,T
598330,Economy,T
598330,Management,T
598330,Building,T
598330,Sandbox,T
598330,Strategy,T
598330,2D,T
598330,Simulation,T
598330,Pixel Graphics,T
598330,Resource Management,T
598330,Singleplayer,T
598330,Indie,T
598330,Early Access,T
598330,Action,T
598330,Funny,T
598330,Free to Play,T
598330,Single-player,C
598330,Steam Achievements,C
598330,Steam Trading Cards,C
598330,Steam Workshop,C
598330,Steam Cloud,C
598330,Includes level editor,C
598430,Early Access,T
598430,Horror,T
598430,FPS,T
598430,Survival Horror,T
598430,Dungeon Crawler,T
598430,Roguelite,T
598430,Character Action Game,T
598430,Exploration,T
598430,Perma Death,T
598430,Stealth,T
598430,Survival,T
598430,First-Person,T
598430,Roguelike,T
598430,LGBTQ+,T
598430,Psychological Horror,T
598430,Story Rich,T
598430,Lore-Rich,T
598430,Procedural Generation,T
598430,Underground,T
598430,Action,T
598430,Single-player,C
598430,Full controller support,C
598430,Profile Features Limited,C
598430,Mild Violence,R
598430,Blood and Gore,R
598430,Nudity,R
598550,Action,T
598550,Indie,T
598550,Side Scroller,T
598550,Pixel Graphics,T
598550,Retro,T
598550,Cyberpunk,T
598550,2D,T
598550,Shooter,T
598550,Co-op,T
598550,Comedy,T
598550,Arcade,T
598550,Platformer,T
598550,Shoot 'Em Up,T
598550,Violent,T
598550,Local Co-Op,T
598550,Single-player,C
598550,Shared/Split Screen Co-op,C
598550,Steam Achievements,C
598550,Full controller support,C
598550,Steam Trading Cards,C
598550,Captions available,C
598550,Steam Cloud,C
598550,Steam Leaderboards,C
598550,Remote Play on TV,C
598550,Remote Play Together,C
598700,Female Protagonist,T
598700,Action,T
598700,2D,T
598700,Metroidvania,T
598700,RPG,T
598700,Side Scroller,T
598700,Adventure,T
598700,Indie,T
598700,Anime,T
598700,Singleplayer,T
598700,Hack and Slash,T
598700,Beat 'em up,T
598700,Nudity,T
598700,Great Soundtrack,T
598700,Platformer,T
598700,Dark Fantasy,T
598700,Classic,T
598700,Story Rich,T
598700,Sexual Content,T
598700,Fantasy,T
598700,Single-player,C
598700,Steam Achievements,C
598700,Full controller support,C
598700,Steam Trading Cards,C
598700,Steam Cloud,C
598700,Remote Play on Tablet,C
598730,Open World,T
598730,Top-Down Shooter,T
598730,Twin Stick Shooter,T
598730,Sandbox,T
598730,Driving,T
598730,Building,T
598730,Character Customization,T
598730,2D,T
598730,Top-Down,T
598730,Funny,T
598730,Pixel Graphics,T
598730,Parody,T
598730,Story Rich,T
598730,Action,T
598730,Colorful,T
598730,Crime,T
598730,Comedy,T
598730,Adventure,T
598730,1990's,T
598730,Retro,T
598730,Single-player,C
598730,Steam Achievements,C
598730,Full controller support,C
598730,Steam Trading Cards,C
598730,Steam Cloud,C
598730,Steam Leaderboards,C
598730,Remote Play on TV,C
598980,Life Sim,T
598980,Casual,T
598980,Open World,T
598980,Arcade,T
598980,Physics,T
598980,Survival,T
598980,First-Person,T
598980,Character Customization,T
598980,Funny,T
598980,Simulation,T
598980,Realistic,T
598980,Family Friendly,T
598980,Atmospheric,T
598980,Gambling,T
598980,Adventure,T
598980,Singleplayer,T
598980,Multiplayer,T
598980,Indie,T
598980,Early Access,T
598980,Sandbox,T
598980,Single-player,C
598980,Steam Achievements,C
598980,Steam Trading Cards,C
598980,Partial Controller Support,C
598980,Stats,C
598980,Steam Leaderboards,C
599080,Indie,T
599080,Action,T
599080,Horror,T
599080,Co-op,T
599080,Multiplayer,T
599080,Simulation,T
599080,First-Person,T
599080,Psychological Horror,T
599080,Stealth,T
599080,Online Co-Op,T
599080,Survival,T
599080,Early Access,T
599080,Procedural Generation,T
599080,Survival Horror,T
599080,Atmospheric,T
599080,Single-player,C
599080,Online PvP,C
599080,Online Co-op,C
599080,Steam Achievements,C
599080,Full controller support,C
599080,Steam Cloud,C
599080,Remote Play on TV,C
599080,Violence,R
599080,Bad Language,R
599140,Pixel Graphics,T
599140,Crafting,T
599140,RPG,T
599140,Simulation,T
599140,Sandbox,T
599140,Indie,T
599140,Management,T
599140,Medieval,T
599140,Singleplayer,T
599140,Adventure,T
599140,Building,T
599140,Dark Humor,T
599140,Agriculture,T
599140,2D,T
599140,Story Rich,T
599140,Fantasy,T
599140,Dark,T
599140,Gore,T
599140,Mystery,T
599140,Violent,T
599140,Single-player,C
599140,Steam Achievements,C
599140,Full controller support,C
599140,Steam Trading Cards,C
599140,Steam Cloud,C
599140,Remote Play on Phone,C
599140,Remote Play on Tablet,C
599140,Remote Play on TV,C
599460,Simulation,T
599460,RPG,T
599460,Casual,T
599460,Indie,T
599460,Adventure,T
599460,Pixel Graphics,T
599460,Management,T
599460,Crafting,T
599460,2D,T
599460,Clicker,T
599460,Idler,T
599460,Single-player,C
599460,Steam Achievements,C
599460,Steam Trading Cards,C
599460,Steam Cloud,C
599610,Side Scroller,T
599610,2D Platformer,T
599610,Puzzle Platformer,T
599610,Word Game,T
599610,Platformer,T
599610,Female Protagonist,T
599610,2D,T
599610,Story Rich,T
599610,Cute,T
599610,Relaxing,T
599610,Choices Matter,T
599610,Narration,T
599610,Action,T
599610,Puzzle,T
599610,Family Friendly,T
599610,Colorful,T
599610,Atmospheric,T
599610,Emotional,T
599610,Adventure,T
599610,Singleplayer,T
599610,Single-player,C
599610,Steam Achievements,C
599610,Full controller support,C
599610,Steam Trading Cards,C
599610,Steam Cloud,C
599610,Fear,R
6000,Action,T
6000,FPS,T
6000,Tactical,T
6000,Sci-fi,T
6000,Singleplayer,T
6000,Shooter,T
6000,First-Person,T
6000,Classic,T
6000,Multiplayer,T
6000,Great Soundtrack,T
6000,Atmospheric,T
6000,Space,T
6000,Epic,T
6000,Adventure,T
6000,Team-Based,T
6000,War,T
6000,Co-op,T
6000,Strategy,T
6000,Dark,T
6000,Futuristic,T
6000,Single-player,C
6000,Shared/Split Screen PvP,C
6000,Steam Cloud,C
6000,Remote Play Together,C
6000,Realistic looking violence - Mild bad language,R
600090,Adventure,T
600090,Indie,T
600090,Action,T
600090,Horror,T
600090,Anime,T
600090,Violent,T
600090,2D,T
600090,Visual Novel,T
600090,Survival Horror,T
600090,Psychological Horror,T
600090,Survival,T
600090,Mystery,T
600090,Great Soundtrack,T
600090,Story Rich,T
600090,Single-player,C
600090,Steam Trading Cards,C
600090,Partial Controller Support,C
600090,Remote Play on TV,C
600130,Action,T
600130,Indie,T
600130,Gore,T
600130,Pixel Graphics,T
600130,Platformer,T
600130,2D,T
600130,Great Soundtrack,T
600130,Violent,T
600130,Side Scroller,T
600130,Retro,T
600130,Sci-fi,T
600130,Singleplayer,T
600130,Dark,T
600130,Gothic,T
600130,Shoot 'Em Up,T
600130,Nudity,T
600130,Fantasy,T
600130,Difficult,T
600130,Horror,T
600130,Science,T
600130,Single-player,C
600130,Steam Achievements,C
600130,Full controller support,C
600130,Steam Cloud,C
600130,Remote Play on Phone,C
600130,Remote Play on Tablet,C
600130,Remote Play on TV,C
600210,Indie,T
600210,Casual,T
600210,RPG,T
600210,Match 3,T
600210,Single-player,C
600210,Steam Trading Cards,C
600370,Adventure,T
600370,Indie,T
600370,Point & Click,T
600370,Comedy,T
600370,Surreal,T
600370,Funny,T
600370,Great Soundtrack,T
600370,Singleplayer,T
600370,Story Rich,T
600370,2D,T
600370,Atmospheric,T
600370,Sci-fi,T
600370,Single-player,C
600370,Steam Achievements,C
600370,Steam Trading Cards,C
600370,Commentary available,C
600460,Post-apocalyptic,T
600460,Female Protagonist,T
600460,Real Time Tactics,T
600460,Isometric,T
600460,Multiplayer,T
600460,Strategy,T
600460,Action,T
600460,Indie,T
600460,Gore,T
600460,Character Customization,T
600460,Level Editor,T
600460,Dystopian,T
600460,Moddable,T
600460,Violent,T
600460,Singleplayer,T
600460,Real-Time with Pause,T
600460,Atmospheric,T
600460,Tactical,T
600460,Tactical RPG,T
600460,Action RPG,T
600460,Single-player,C
600460,Online PvP,C
600460,Online Co-op,C
600460,Steam Achievements,C
600460,Steam Trading Cards,C
600460,Steam Workshop,C
600460,Steam Cloud,C
600460,Stats,C
600460,Steam Leaderboards,C
600460,Includes level editor,C
600610,Early Access,T
600610,Turn-Based Strategy,T
600610,Roguelike,T
600610,Tactical,T
600610,Strategy,T
600610,Story Rich,T
600610,Fantasy,T
600610,Turn-Based Tactics,T
600610,Sci-fi,T
600610,Perma Death,T
600610,Difficult,T
600610,RPG,T
600610,Tactical RPG,T
600610,Atmospheric,T
600610,Roguelite,T
600610,Soundtrack,T
600610,Turn-Based Combat,T
600610,Medieval,T
600610,Singleplayer,T
600610,Replay Value,T
600610,Single-player,C
600610,Steam Achievements,C
600610,Steam Cloud,C
600990,Short,T
600990,Time Manipulation,T
600990,Emotional,T
600990,Story Rich,T
600990,Walking Simulator,T
600990,Nostalgia,T
600990,Surreal,T
600990,Relaxing,T
600990,Atmospheric,T
600990,Mystery,T
600990,Linear,T
600990,Narrative,T
600990,Female Protagonist,T
600990,Logic,T
600990,Soundtrack,T
600990,Puzzle,T
600990,Family Friendly,T
600990,Time Travel,T
600990,Stylized,T
600990,3D,T
600990,Single-player,C
600990,Steam Achievements,C
600990,Full controller support,C
600990,Steam Cloud,C
600990,Remote Play on TV,C
601150,Action,T
601150,Hack and Slash,T
601150,Great Soundtrack,T
601150,Character Action Game,T
601150,Demons,T
601150,Spectacle fighter,T
601150,Third Person,T
601150,Singleplayer,T
601150,Violent,T
601150,Stylized,T
601150,Classic,T
601150,Gore,T
601150,Story Rich,T
601150,Nudity,T
601150,Difficult,T
601150,Multiplayer,T
601150,Controller,T
601150,Adventure,T
601150,Anime,T
601150,Co-op,T
601150,Single-player,C
601150,Online Co-op,C
601150,Steam Achievements,C
601150,Full controller support,C
601150,Steam Trading Cards,C
601150,Steam Cloud,C
601150,Remote Play on TV,C
601150,Violence,R
601150,Bad Language,R
601220,Casual,T
601220,Indie,T
601220,Minimalist,T
601220,Puzzle,T
601220,Relaxing,T
601220,2D,T
601220,Fast-Paced,T
601220,Singleplayer,T
601220,Physics,T
601220,Short,T
601220,Cute,T
601220,Single-player,C
601220,Steam Achievements,C
601220,Steam Trading Cards,C
601430,Horror,T
601430,Survival Horror,T
601430,Psychological Horror,T
601430,Action,T
601430,Story Rich,T
601430,Open World,T
601430,Adventure,T
601430,Gore,T
601430,Atmospheric,T
601430,Violent,T
601430,Singleplayer,T
601430,Third Person,T
601430,Third-Person Shooter,T
601430,Stealth,T
601430,Survival,T
601430,Zombies,T
601430,First-Person,T
601430,Shooter,T
601430,Dark,T
601430,Great Soundtrack,T
601430,Single-player,C
601430,Steam Achievements,C
601430,Steam Trading Cards,C
601430,Steam Cloud,C
601430,"Linguagem Imprópria, Violência Extrema",R
601500,Indie,T
601500,Early Access,T
601500,Simulation,T
601500,Adventure,T
601500,RPG,T
601500,Single-player,C
601500,Steam Achievements,C
601500,Stats,C
601670,Simulation,T
601670,Action,T
601670,Strategy,T
601670,Flight,T
601670,Violent,T
601670,Military,T
601670,Gore,T
601670,Single-player,C
601670,Downloadable Content,C
601670,Steam Achievements,C
601670,Steam Trading Cards,C
601670,Captions available,C
601670,Steam Workshop,C
601670,Partial Controller Support,C
601670,Steam Leaderboards,C
601670,Includes level editor,C
601670,Bad Language,R
601670,Violence,R
601670,Online Gameplay,R
601710,Adventure,T
601710,Single-player,C
601710,Downloadable Content,C
601710,Steam Achievements,C
601710,Full controller support,C
601710,Steam Cloud,C
601710,Violence,R
601810,Action,T
601810,Platformer,T
601810,Great Soundtrack,T
601810,2D,T
601810,Pixel Graphics,T
601810,Singleplayer,T
601810,Fast-Paced,T
601810,Retro,T
601810,Indie,T
601810,Adventure,T
601810,Colorful,T
601810,Single-player,C
601810,Steam Achievements,C
601810,Full controller support,C
601810,Steam Trading Cards,C
601810,Steam Cloud,C
601840,Card Battler,T
601840,Roguelite,T
601840,Deckbuilding,T
601840,RPG,T
601840,Choices Matter,T
601840,Turn-Based,T
601840,Card Game,T
601840,Story Rich,T
601840,Dark Humor,T
601840,Strategy,T
601840,Roguelike,T
601840,Turn-Based Combat,T
601840,2D,T
601840,Comic Book,T
601840,Choose Your Own Adventure,T
601840,Multiple Endings,T
601840,Singleplayer,T
601840,Hand-drawn,T
601840,Sci-fi,T
601840,Atmospheric,T
601840,Single-player,C
601840,Steam Workshop,C
601840,Partial Controller Support,C
601840,Steam Cloud,C
601840,Remote Play on Tablet,C
6020,Action,T
6020,Sci-fi,T
6020,Third Person,T
6020,Multiplayer,T
6020,Classic,T
6020,Singleplayer,T
6020,Swordplay,T
6020,Moddable,T
6020,FPS,T
6020,Character Customization,T
6020,Adventure,T
6020,Shooter,T
6020,RPG,T
6020,First-Person,T
6020,Third-Person Shooter,T
6020,Great Soundtrack,T
6020,Hack and Slash,T
6020,Female Protagonist,T
6020,Fighting,T
6020,Story Rich,T
6020,Single-player,C
6020,Online PvP,C
6020,Shared/Split Screen PvP,C
6020,Partial Controller Support,C
6020,Steam Cloud,C
6020,Remote Play Together,C
6020,Nonrealistic looking violence towards fantasy characters,R
602010,Action,T
602010,Casual,T
602010,Adventure,T
602010,Indie,T
602010,Simulation,T
602010,VR,T
602010,Walking Simulator,T
602010,Arcade,T
602010,Exploration,T
602010,3D Platformer,T
602010,Immersive Sim,T
602010,3D,T
602010,First-Person,T
602010,Realistic,T
602010,Psychological Horror,T
602010,America,T
602010,Atmospheric,T
602010,Emotional,T
602010,Parkour,T
602010,Psychological,T
602010,Single-player,C
602320,3D,T
602320,Stylized,T
602320,Colorful,T
602320,Casual,T
602320,Puzzle,T
602320,Simulation,T
602320,Management,T
602320,Economy,T
602320,Trains,T
602320,Strategy,T
602320,Building,T
602320,City Builder,T
602320,Realistic,T
602320,Transportation,T
602320,Level Editor,T
602320,Sandbox,T
602320,Open World,T
602320,Time Management,T
602320,Singleplayer,T
602320,Indie,T
602320,Single-player,C
602320,Steam Achievements,C
602320,Steam Trading Cards,C
602320,Steam Workshop,C
602320,Steam Cloud,C
602520,Hentai,T
602520,Anime,T
602520,Sexual Content,T
602520,Nudity,T
602520,Cute,T
602520,Visual Novel,T
602520,Dating Sim,T
602520,Story Rich,T
602520,Singleplayer,T
602520,Casual,T
602520,Great Soundtrack,T
602520,Romance,T
602520,Indie,T
602520,NSFW,T
602520,Atmospheric,T
602520,2D,T
602520,Funny,T
602520,Replay Value,T
602520,Adventure,T
602520,Cats,T
602520,Single-player,C
602520,Steam Achievements,C
602520,Steam Trading Cards,C
602520,Steam Cloud,C
602623,Simulation,T
602623,Single-player,C
602623,Downloadable Content,C
602623,Captions available,C
602623,Partial Controller Support,C
602700,Bullet Hell,T
602700,Twin Stick Shooter,T
602700,Arena Shooter,T
602700,Shoot 'Em Up,T
602700,Top-Down Shooter,T
602700,Difficult,T
602700,Arcade,T
602700,Shooter,T
602700,2D,T
602700,Top-Down,T
602700,Action,T
602700,Score Attack,T
602700,Retro,T
602700,Abstract,T
602700,Moddable,T
602700,Colorful,T
602700,Pixel Graphics,T
602700,Space,T
602700,Destruction,T
602700,Local Co-Op,T
602700,Single-player,C
602700,Steam Achievements,C
602700,Full controller support,C
602700,Steam Trading Cards,C
602700,Steam Workshop,C
602700,Steam Cloud,C
602700,Steam Leaderboards,C
602960,Multiplayer,T
602960,Survival,T
602960,Co-op,T
602960,Simulation,T
602960,Submarine,T
602960,Sci-fi,T
602960,2D,T
602960,Underwater,T
602960,Survival Horror,T
602960,Strategy,T
602960,Action,T
602960,Horror,T
602960,Early Access,T
602960,Management,T
602960,Difficult,T
602960,Moddable,T
602960,Gore,T
602960,Violent,T
602960,Singleplayer,T
602960,Naval,T
602960,Single-player,C
602960,Online PvP,C
602960,Online Co-op,C
602960,Steam Achievements,C
602960,Steam Trading Cards,C
602960,Steam Workshop,C
602960,Steam Cloud,C
602960,Includes level editor,C
603390,RPG,T
603390,Adventure,T
603390,Casual,T
603390,Indie,T
603390,Programming,T
603390,Early Access,T
603390,Retro,T
603390,Logic,T
603390,Idler,T
603390,Great Soundtrack,T
603390,Clicker,T
