id,OS,CPU,RAM,Graphics,DirectX,Disk Space,Additional,type
678960,Windows 7 SP1 or Windows 10 (64-bit),Intel Core i5-2300,6 GB RAM,GeForce GTX 760 or Radeon HD 7850,Version 11,35 GB available space,,M
678960,Windows 7 SP1 or Windows 10 (64-bit),Intel Core i5-7400 or AMD Ryzen 3 2200G,8 GB RAM,GeForce GTX 960 or Radeon R9 380X,Version 11,35 GB available space,,R
678970,"Windows XP, Windows Vista, Windows 7, Windows 8, Windows 10",2.0 GHz,1 GB RAM,256 MB VRAM,,2 GB available space,,M
678970,"Windows XP, Windows Vista, Windows 7, Windows 8, Windows 10",2.5 GHz,1 GB RAM,512 MB VRAM,,2 GB available space,,R
679260,Microsoft® Windows® 7 or later 64-bit OS required,1.9ghz Intel i5-equivalent processor or higher,4 GB RAM,Nvidia GeForce GTX 460 or similar AMD Radeon equal (no support for onboard cards),Version 11,6 GB available space,,M
679260,Microsoft® Windows® 7 or later 64-bit OS required,"Intel Core i5 3470 @ 3.2 GHz, AMD FX 8120 @ 3.9 GHz",12 GB RAM,Nvidia Geforce GTX 980 or AMD Radeon RX 480,Version 11,6 GB available space,,R
679900,Windows 7/8,Quad Core 2.6 GHZ,4 GB RAM,2GB VRAM min,,1 GB available space,,M
679900,,,,,,,,R
6800,,,,,,,,F
680320,WIN7 SP1/WIN8/WIN10/XP,1.2 GHz,2 GB RAM,,,3 GB available space,,F
680360,Windows 7,1 GHZ intel core I5,512 MB RAM,Nvidia or Amd above 512 MB dedicated,Version 9.0c,900 MB available space,,F
680380,Windows 7,"Intel Core i3-7100, AMD FX-8100 or equivalent",4 GB RAM,"Intel UHD 630, Geforce GTX 275, Quadro 2000D or equivalent",,2 GB available space,,F
680420,Windows 10,Intel I5-3470 / AMD FX-8350,8 GB RAM,Nvidia GeForce GTX 750ti / AMD Radeon R9 270x,Version 11,70 GB available space,720p / 60fps,M
680420,Windows 10,Intel i7-7700K / AMD Ryzen 5 2600X,16 GB RAM,"Nvidia GeForce GTX 1070, 8 GB / Radeon RX Vega 56, 8 GB",Version 12,70 GB available space,1080p / 60fps,R
680980,Windows XP,Intel Duo 2Ghz+,512 MB RAM,DirectX 9 Compatible card,Version 9.0c,350 MB available space,,M
680980,Win10,Intel i5+,1 GB RAM,Geforce GTX 670 or newer,Version 9.0c,300 MB available space,,R
681110,Windows 7 (64 Bit),1.7 GHz,4 GB RAM,Intel HD 4000,,1 GB available space,Internet connection required for speedrun mode,M
681110,Windows 10 (64 Bit),1.7 GHz,8 GB RAM,Discrete graphics,,1 GB available space,Internet connection required for speedrun mode,R
681240,"Windows XP, Vista, 7, 8, 10",1.4GHz processor or faster,2 GB RAM,Integrated graphics should be fine,,986 MB available space,,M
681240,Windows 7,1.4GHz processor or faster,4 GB RAM,NVIDIA or AMD dedicated graphics with 1GB VRAM,,986 MB available space,,R
681280,"Windows 7, 8",Intel Core i5,4 GB RAM,Nvidia Geforce GTX 550/equivalent or higher*,Version 11,9 GB available space,*Incompatible with some lower end Intel HD laptop GPUs (620/520/4000/etc.),M
681280,Windows 10,High-range Intel Core i5,8 GB RAM,Nvidia Geforce GTX 760/equivalent or higher,Version 11,9 GB available space,,R
681330,Windows 7 (64 bits),Intel Core® i3,4000 MB RAM,NVIDIA GeForce® GTX 470 / AMD Radeon® HD 6870 / DX10 compatible GPU with at least 1GB VRAM,Version 10,5000 MB available space,Only 64 bits versions of Windows are supported.,M
681330,Windows 10 (64 bits),Intel Core® i7,8000 MB RAM,NVIDIA GeForce® GTX 970,Version 11,5000 MB available space,Only 64 bits versions of Windows are supported.,R
681390,Windows 7,Intel® Core™ i7-2600K,16 GB RAM,GeForce® GTX 1060,Version 11,5 GB available space,,M
681390,Windows 10,Intel® Core™ i7-6700K,16 GB RAM,GeForce® GTX 1080,Version 11,5 GB available space,,R
681640,Windows 7 or later (64-bit),2.6 GHz Dual Core (64-bit),4 GB RAM,GeForce GTX 660 or similar,Version 11,2 GB available space,,M
681640,Windows 10 (64-bit),2.6 GHz Quad Core (64-bit),8 GB RAM,GeForce GTX 1050 or similar,Version 11,2 GB available space,,R
682530,64-bit Windows 7/8/10,Intel Core i5,4 GB RAM,DirectX 10 compliant graphics card with 2GB dedicated memory,Version 10,3 GB available space,,F
682570,Windows 7 / 8.1 /10  (64bit),Intel Core i5-4670 3.40GHz,6 GB RAM,NVidia GeForce GTX660 / AMD Radeon R7 360,Version 11,5.5 GB available space,,M
682570,Windows 7 / 8.1 /10  (64bit),Intel Core i7-4790K 4.00GHz,8 GB RAM,NVidia GeForce GTX 960 / Radeon R9 280,Version 11,5.5 GB available space,,R
682990,Windows 7 64-bit or later,i5-2500 3.30 GHz,8 GB RAM,NVIDIA GeForce 780 GTX or AMD Radeon Radeon R7 260X series card or higher,,15 GB available space,,F
683100,Windows 7 64-Bit or later,CPU: Intel® Core™ i3 3225 3.3 GHz or AMD Ryzen™ 5 1400,8 GB RAM,NVIDIA® GeForce® GTX 660 @ 2 GB / GTX 1050 or ATI® Radeon™ HD 7850 @ 2GB / AMD RX 550,Version 11,90 GB available space,,M
683100,,,,,,,,R
683280,Windows 7 (64-bit),Intel Core 2 Quad 2.4GHz or comparable,4 GB RAM,NVIDIA GeForce GTX 650 or comparable,Version 11,9 GB available space,,M
683280,Windows 10,Intel i5 3.3 GHz or comparable,8 GB RAM,NVIDIA GeForce GTX 960 or comparable,Version 11,9 GB available space,,R
683320,Windows 7 or later,Intel Core2 Duo E6750 (2 * 2660) or equivalent /  AMD Athlon 64 X2 Dual Core 5000+ (2 * 2600) or equivalent,4 GB RAM,Geforce GT 430 (1024 MB) / Radeon HD 5570 (1024 MB),,4 GB available space,,F
683900,Windows 7,Intel 2.16Ghz or AMD equivalent,4 GB RAM,OpenGL 2,,360 MB available space,,M
683900,Windows 10,Intel 2.4Ghz+ or AMD equivalent,4 GB RAM,OpenGL 2+,,512 MB available space,,R
684410,"Windows 7, 8, 10",2 GHz,2 GB RAM,DirectX10 compatible,,200 MB available space,,F
684450,Windows® 7 Home Premium 64 bit SP1,Intel® iCore™ i5-2500K or AMD® AMD® FX 6350,4 GB RAM,Nvidia® GeForce™ GTX 580 or AMD® Radeon™ HD 7870,Version 11,4 GB available space,,M
684450,Windows® 10 Home 64 bit,Intel® iCore™ i5-3570K or AMD® Ryzen™ 3 2200G,8 GB RAM,Nvidia® GeForce™ GTX770 or AMD® Radeon™ R9 380,Version 11,4 GB available space,,R
684630,Windows 7 64-bit,Dual core CPU 2.4 GHz,4 GB RAM,GeForce GTS 450-class (Intel HD 4000),,100 MB available space,,M
684630,Windows 7/8.1/10 64-bit,Quad core CPU 3.0 GHz,6 GB RAM,GeForce GTX 760-class (2 GB),,100 MB available space,,R
684690,Windows® 10 64-bit,Intel® Core™ i5 2.5GHz,4 GB RAM,Integrated Graphics,Version 9.0c,128 MB available space,,M
684690,Windows® 10 64-bit,Intel® Core™ i5 2.5GHz,,GeForce® or Radeon™,,,,R
684850,,,,,,,,M
684850,,,,,,,,R
684851,,,,,,,,M
684851,,,,,,,,R
685340,Windows 7/win8/win10,2.0 GHz Dual Core,1 GB RAM,NV 6600/ATI X700,Version 9.0c,1 GB available space,Mouse and Keyboard;,M
685340,Windows 7/win8/win10,2.8 GHz Quad Core,2 GB RAM,NV 8600/ ATI X2500,Version 9.0c,2 GB available space,Mouse and Keyboard;,R
685690,Windows 10,Intel i5-4590 equivalent or greater,8 GB RAM,NVIDIA GTX 970 / AMD equivalent or greater,Version 11,2 GB available space,"VR Headset required, 2x USB 3.0 ports",F
6860,,,,,,,,F
686200,Windows Vista,1 GHz,512 MB RAM,3D Accelerated 128MB Graphics Card,Version 9.0c,100 MB available space,,M
686200,Windows 7,2 GHz,1 GB RAM,3D Accelerated 512MB Graphics Card,Version 9.0c,100 MB available space,,R
686260,Windows 7 (64 bit),Intel i5 3570k @3.4GHz.,8 GB RAM,"Nvidia GTX 650, AMD HD 7800",Version 11,2 GB available space,,F
686680,Windows 7 or newer,Dual Core,4 GB RAM,Radeon HD 6850 or similar,,3 GB available space,,M
686680,Windows 7 or newer,Quad Core,4 GB RAM,Better than Radeon HD 6850,,3 GB available space,,R
686711,Windows 7 Service Pack 1,2.2 GHz Dual-Core CPU with Hyper Threading,2 GB RAM,,Version 9.0,2 GB available space,,M
686711,Windows®8 or Windows®10,AMD Phenom(TM) II X6 1035T Processor @ 2.6GHz / Intel(R) Core(TM)2 Quad CPU Q6600 @ 2.4GHz or higher,4 GB RAM,AMD Radeon HD 7800 Series / NVIDIA GeForce GTX 460 or higher,Version 11,3 GB available space,,R
686770,Windows 7 or newer,2 Ghz Dual Core,2 GB RAM,Graphics card with DX10 (shader model 4.0) capabilities.,Version 10,4500 MB available space,,M
686770,Windows 7 or newer,2.4 Ghz Dual Core,3 GB RAM,Graphics card with DX10 (shader model 4.0) capabilities.,Version 10,4500 MB available space,,R
686790,Windows 7+,Intel i3 / AMD FX series or equivalent,4 GB RAM,Nvidia 210 / AMD equivalent,Version 11,2 GB available space,For Non-VR players,M
686790,Windows 7+,Intel i5 4650 / AMD FX-8320 or equivalent,6 GB RAM,Nvidia 970/AMD 390 or equivalent,Version 11,2 GB available space,For VR players,R
686810,Windows10 64bit,Intel Core i5-6600/AMD Ryzen 3 1300X,12 GB RAM,NVIDIA GeForce GTX 960 4GB/AMD Radeon R9 380 4GB,Version 11,30 GB available space,,M
686810,Windows10 64bit,Intel Core i5-8400/AMD Ryzen 5 2600X,16 GB RAM,NVIDIA GeForce GTX 1060 6GB /AMD Radeon RX 590 8GB,Version 11,30 GB available space,,R
687260,Windows 7 or above (64-bit Operating System Required),"AMD Phenom II X2 550, 3.1 GHz or Intel Core i3 3220",2 GB RAM,AMD Radeon HD 3870 (512 MB) or GeForce 8800 GT (512 MB),Version 9.0c,3 GB available space,,M
687260,,,,,,,,R
6880,,,,,,,,F
688060,Windows 7,2.2 Ghz,4 GB RAM,,Version 9.0,500 MB available space,Min Display Res 1200x768,M
688060,,,,,,,,R
688130,XP Service Pack 3 or newer,Dual-Core 2.4GHz,4 GB RAM,"Shader Model 3 support, 512MB VRAM, Intel® HD Graphics 5500 or better",Version 9.0c,900 MB available space,Monitor resolution of at least 1024x720.,M
688130,,,,Dedicated graphics card.,,,,R
688420,Windows 7+,"AMD Athlon X4 5350, Intel Core i3-2100T or equivalent",4 GB RAM,"GeForce GTX 480M, Radeon HD 6790 or equivalent",Version 11,200 MB available space,,M
688420,Windows 7+,"AMD Athlon X4 605e, Intel Celeron G1610 or equivalent",4 GB RAM,"Radeon HD 7850, GeForce GTX 470 or equivalent",Version 11,200 MB available space,,R
689900,Windows 7 / 8 / 8.1 / 10,2.5 GHz (Single Core) or 2 GHz (Dual Core),2 GB RAM,DirectX 9.0 compatible,Version 9.0,1.5 GB available space,,F
6900,Microsoft Windows 95/98/ME,Pentium II 300 MHz,64 MB RAM,100% DirectX 7.0a-compatible 3d Accelerated Card with 12MB VRAM,Version 7.0a,400 MB available space,100% Windows 95/98/ME compatible mouse and keyboard,M
6900,Microsoft Windows 95/98/ME,Pentium III equivalent or greater,128 MB RAM,100% DirectX 7.0a-compatible 3d Accelerated Card with 32 MB VRAM,Version 7.0a,400 MB available space,100% Windows 95/98/ME compatible mouse and keyboard,R
690040,Windows 10,Intel Core i3-4130,8 GB RAM,GeForce GTX 650 (1024 MB Ram),,,,M
690040,Windows 10,Intel Core i5-4690,8 GB RAM,GeForce GTX 660 (2048 MB Ram),,,,R
690140,Windows 7 64-bit,Intel i5-760 @ 2.8GHz / AMD Ryzen 5 1400,4 GB RAM,Nvidia GTX 650 / AMD Radeon HD 6850,,2 GB available space,,M
690140,,,,,,,,R
690180,Windows XP,Dual-Core Intel i5 CPU @ 2GHz+,4 GB RAM,Intel 4xxx Series w/ 512MB VRAM or better,,7 GB available space,,F
690530,"64-bit Operating Systems (Windows 7, Windows 8.1)",Intel Core i3-6300 or AMD FX-8300,8 GB RAM,DX11 Compatible GeForce GTX 460 1GB or AMD HD 6850 1GB,Version 11,40 GB available space,"With these requirements, it is recommended that the game is played on Low quality settings.",M
690530,"64-bit Operating Systems (Windows 7, Windows 8.1, Windows 10)",Intel Core i5-6400 or AMD FX-9370 or higher,16 GB RAM,DX11 Compatible GeForce 960 or AMD R9 280,Version 11,40 GB available space,,R
690640,Windows 7/8/10,Intel quad-core 2.0 GHz or dual-core 2.6 GHz,4 GB RAM,NVIDIA GeForce GTX 560 or AMD Radeon HD 5700,Version 11,16 GB available space,Integrated graphics may not run the game smoothly,M
690640,Windows 7/8/10,Intel i7-4770 or AMD FX-8350,8 GB RAM,NVIDIA GeForce GTX 960 or AMD Radeon R9 280,Version 11,16 GB available space,,R
690790,"64bit versions of Windows® 7, Windows® 8, Windows® 10",AMD FX4300 or Intel Core i3 2130,8 GB RAM,AMD HD7750 or NVIDIA GTX650Ti,Version 11,100 GB available space,,M
690790,"64bit versions of Windows® 7, Windows® 8, Windows® 10",AMD Ryzen 5 2600X or Intel Core i5 8600K,8 GB RAM,AMD RX Vega 56 or NVIDIA GTX 1070,Version 11,100 GB available space,,R
690810,Windows 8 or newer,Intel i3-6100 / AMD FX4350 or greater,8 GB RAM,NVIDIA GTX 960 / AMD Radeon R9 290 or greater,,,,M
690810,Windows 10,Intel i5-4590 equivalent or greater,8 GB RAM,NVIDIA GTX 970 / AMD Radeon RX 480 equivalent or greater,,,,R
690830,Windows 7 Service Pack 1 or newer (64 bit),3 GHz Dual Core Processor,4 GB RAM,GTX 660 / R7 370 - 3 GB Video Memory,,,OpenGL 4.3,M
690830,Windows 7 Service Pack 1 or newer (64 bit),3.2 GHz Quad Core Processor,8 GB RAM,GTX 1060,,,,R
6910,,,,,,,,F
691150,Windows XP/Vista/7/8,Core2Duo 2GHz,2 GB RAM,1280 x 720 Full Color capable Graphics Card,Version 9.0c,7 GB available space,,M
691150,Windows XP/Vista/7/8,Core2Duo 2.4GHz,4 GB RAM,,Version 9.0c,7 GB available space,,R
691160,Windows 10,Intel i5-4590,8 GB RAM,NVIDIA GeForce GTX 970,Version 11,2 GB available space,,M
691160,Windows 10,Intel i7 4th Generation or Later,16 GB RAM,NVIDIA GeForce GTX 980 Ti,Version 12,2 GB available space,,R
691260,Windows 10,Intel i5-4590 or AMD Ryzen 5 1500X or greater,8 GB RAM,NVIDIA GTX 970 or AMD Radeon R9 290 or greater,Version 9.0,8 GB available space,,M
691260,Windows 10,Intel Core i7 or better,16 GB RAM,NVIDIA GTX 970 or AMD Radeon R9 290 or greater,Version 9.0,8 GB available space,,R
691320,Windows 8.1 or newer,Intel i3-6100 / AMD FX4350 or greater,8 GB RAM,"NVIDIA GTX 1050 Ti / AMD Radeon RX 470 or greater Alternative Graphics Card	NVIDIA GTX 960 4GB / AMD Radeon R9 290 or greater CPU	Intel i3-6100 / AMD FX4350 or greater Memory	8GB+ RAM Video Output	Compatible HDMI 1.3 video output USB Ports	1x USB 3.0 port, plus 2x USB 2.0 ports OS	Windows 8.1 or newer",,1 GB available space,VR headset required.,M
691320,Windows 10,Intel i5-4590 equivalent or greater,8 GB RAM,NVIDIA GTX 1060 / AMD Radeon RX 480 or greater Alternative Graphics Card	NVIDIA GTX 970 / AMD Radeon R9 290 or greater,,1 GB available space,VR headset required.,R
691450,Windows 7 or Greater,Intel Core 2 1.06Ghz,1 GB RAM,Integrated graphics,Version 9.0,100 MB available space,,F
691690,"Windows 7, 8, 10",Intel Core 2 Duo 2.5 GHz,2 GB RAM,Nvidia 9xxx / ATI 2xxx,Version 9.0c,5 GB available space,,M
691690,"Windows 7, 8, 10",Intel Core i5 3.0 GHz,4 GB RAM,NVIDIA GeForce GTX 760 / AMD Radeon R9 280X,Version 9.0c,5 GB available space,,R
691770,Windows 7,1 Ghz,1 GB RAM,,Version 9.0c,,,F
6920,,,,,,,,F
692100,"64 bit, Windows 7 and above",Intel® i5-4590 / AMD FX 8350 equivalent or greater,8 GB RAM,Nvidia GTX 660 2GB / AMD Radeon HD 7870,Version 11,6200 MB available space,Infliction will run at an acceptable frame rate on its lowest settings using the Minimum System Requirements.,F
692840,"64-bit Windows 7, 64-bit Windows 8 (8.1) or 64-bit Windows 10",Intel CPU Core i5-6600 @ 3.3GHz / Ryzen 3 1300X,8 GB RAM,Nvidia GPU GeForce GTX 960 (3GB)/ AMD R9 280 (3GB),Version 11,25 GB available space,,M
692840,64-bit Windows 10,Intel CPU Core i7-6700/ AMD Ryzen 5 1500x,12 GB RAM,Nvidia GPU GeForce GTX 1060 (6GB)/ Radeon RX 480 (8GB),Version 12,25 GB available space,,R
692850,,AMD FX-4350 / Intel Core i5-4460,4 GB RAM,AMD Radeon R9 280X / GeForce GTX 760,,10 GB available space,"If you have a potato PC or above, you're ok.",M
692850,,AMD FX-6300 / Intel Core i5-4590,8 GB RAM,AMD Radeon R9 290 / GeForce GTX 1050 Ti,,10 GB available space,The only potatoes you use are the tasty kind.,R
692890,Windows 10,i3 4130,8 GB RAM,Nvidia GeForce GTX 660,Version 11,6 GB available space,,M
692890,Windows 10,i5 6500,16 GB RAM,Nvidia GeForce GTX 1060,Version 11,6 GB available space,,R
693160,Vista 32-bit Service Pack 2,Intel Core i5-2XXX @ 2.0GHz / AMD Phenom II X4 @ 2.6GHz,1 GB RAM,Intel HD Graphics 3000 or better,Version 10,1 GB available space,Graphics driver: OpenGL 3.2 or DirectX 10.0,F
693580,Windows 7 64-bit,"Quad-core Intel or AMD processor, 2.5 GHz or faster",8 GB RAM,NVIDIA GeForce 680 GTX or AM DHD 7970/ R9 280X,Version 11,400 MB available space,,M
693580,Windows 10 64-bit,"Quad-core Intel or AMD processor, 2.5 GHz or faster",16 GB RAM,NVIDIA GeForce 960 GTX or AMD Radeon R9 280X,Version 11,400 MB available space,,R
693700,"Windows 7, 8, 8.1, or 10 (or Vista with DirectX 11)",2.0 GHz,1 GB RAM,128MB,,200 MB available space,,F
693800,Win 7 or higher,Intel Core i5 3 Gen or higher,6 GB RAM,NVIDIA GeForce 650 (min 2 Gb),Version 9.0,8 GB available space,,M
693800,Win 10 64-bit,Intel Core i5 4 Gen or higher,8 GB RAM,NVIDIA GeForce 1060,Version 11,8 GB available space,,R
694280,Windows 10 64-bit / Windows 7 64-bit*,Intel Core i3-6100 (or AMD equivalent),4 GB RAM,Nvidia GT 1030 2GB (or AMD equivalent),,60 GB available space,*Windows 7 64-bit version 7601 supported only via the Vulkan launcher option.,M
694280,,,,,,,,R
694500,Windows XP / Vista / 7 / 10,1.4 GHz or faster,512 MB RAM,3D Graphics card compatible with DirectX 9.0,Version 9.0,350 MB available space,Multiplayer is not supported,F
694880,XP/ Vista / Windows 7 / Windows 8,2 GHz Intel Dual Core processor / 2.6 GHz Intel Single Core processor,2GB RAM,"512 MB DirectX 9.0c compatible card (shader model 3, vertex texture fetch support).",9.0c,35 GB HD space,Screen Resolution - 1024x768,M
694880,Windows 7 / Windows 8,2nd Generation Intel Core i5 processor (or greater),4GB RAM,1024 MB DirectX 11 compatible graphics card.,11,35 GB HD space,Screen Resolution - 1920x1080,R
695290,"Windows 7 64 bit, Windows 8.1 64 bit, Windows 10 64 bit",Intel Core i5-760 @ 2.80GHz or equivalent,4 GB RAM,AMD Radeon HD 5770 or NVIDIA GTX 650 with 1GB video RAM,Version 11,12 GB available space,,M
695290,Windows 10 64 bit,Intel Core i5-4670 CPU @ 3.40GHz or equivalent,8 GB RAM,AMD Radeon HD 7850 or NVIDIA GTX 660 with 2GB video RAM,Version 11,12 GB available space,,R
695630,Windows Vista / Windows 7 / Windows 8 / Windows 10,1 GHZ,1 GB RAM,OpenGL 2.0 compatible,,2 GB available space,,F
695680,64bit OS - Windows 7,Intel i3-4170,,NVIDIA GTX 660 / ATI HD7870 - 1GB VRAM,,60 GB available space,,M
695680,64bit OS - Windows 10,Intel i7 quad-core,,NVidia GTX 760 / R9 270x - 4GB VRAM,,60 GB available space,,R
695740,Windows 7 SP1 64-bit,"Intel Dual Core @ 2.0 GHz, AMD Dual Core @ 2.0 GHz)",4 GB or higher,AMD Radeon 2600 XT or NVIDIA GeForce 8600 GTS,,23 GB Free Space,,M
695740,Windows 10 64-bit,Intel i7-7700 or AMD Ryzen 7 1700 @ 3.6 GHz or greater,16 GB or greater,"NVIDIA Geforce GTX 1060, AMD Radeon RX 580 or better with at least 4 GB VRAM",,23 GB free space,,R
695741,Windows 7 SP1 64-bit,"Intel Dual Core @ 2.0 GHz, AMD Dual Core @ 2.0 GHz)",4 GB or higher,AMD Radeon 2600 XT or NVIDIA GeForce 8600 GTS,,23 GB Free Space,,M
695741,Windows 10 64-bit,Intel i7-7700 or AMD Ryzen 7 1700 @ 3.6 GHz or greater,16 GB or greater,"NVIDIA Geforce GTX 1060, AMD Radeon RX 580 or better with at least 4 GB VRAM",,23 GB free space,,R
695743,Windows 7 SP1 64-bit,"Intel Dual Core @ 2.0 GHz, AMD Dual Core @ 2.0 GHz)",4 GB or higher,AMD Radeon 2600 XT or NVIDIA GeForce 8600 GTS,,23 GB Free Space,,M
695743,Windows 10 64-bit,Intel i7-7700 or AMD Ryzen 7 1700 @ 3.6 GHz or greater,16 GB or greater,"NVIDIA Geforce GTX 1060, AMD Radeon RX 580 or better with at least 4 GB VRAM",,23 GB free space,,R
695860,,,,,,,,M
695860,,,,,,,,R
695920,Windows 7 or later,Intel Core i3 4th generation,4 GB RAM,Intel HD Graphics 4000,,12 GB available space,,F
696180,Windows 7+,Intel Core i5-6300HQ CPU @ 2.30GHz (4 CPUs),4 GB RAM,Intel(R) HD Graphics 530,Version 9.0c,5 GB available space,720p @ 30fps,M
696180,Windows 7+,"Intel Core i5-6400 CPU @ 2.70GHz (4 CPUs), ~2.7GHz",6 GB RAM,NVIDIA GeForce GTX 950,Version 9.0c,5 GB available space,,R
696220,Windows 10,,4096 MB RAM,GTX 750 or equivalent,Version 10,,,F
696480,Win 7 and up,"Intel i5, 3.0Ghz",8 GB RAM,"Nvidia GeForce 700 series, 4GB",,2 GB available space,,M
696480,Win 10,"Intel i7, 3.6Ghz",8 GB RAM,"Nvidia GeForce 900 series and up, 8GB",,2 GB available space,,R
697250,Windows 7 (64bit),Intel Core i5-2500K CPU,6 GB RAM,Geforce GTX 770 or AMD Radeon R9 290,Version 11,50 GB available space,,M
697250,Windows 10 (64bit),Intel Core i7 4790k CPU,12 GB RAM,Geforce GTX 1070 or AMD Radeon R9 590,Version 11,50 GB available space,,R
697550,Windows 7,1.2Ghz+,512 MB RAM,256MB,Version 11,256 MB available space,,M
